1741646846,REBOOT,SOFTWARE1741646888,REBOOT,SOFTWARE1741646939,REBOOT,SOFTWARE1741646946,BAT,3102,IMU_TEMP,0,CPU_TEMP,31,VDD_REF,3.086808
1741646946,BAT,3094,IMU_TEMP,0,CPU_TEMP,33,VDD_REF,3.029714
1741647008,BAT,3093,IMU_TEMP,32,CPU_TEMP,24,VDD_REF,3.073729
1741647008,BAT,Deep Sleep
1325376003,REBOOT,GENERAL1325376004,REBOOT,SOFTWARE1325376012,BAT,3091,IMU_TEMP,0,CPU_TEMP,17,VDD_REF,3.318824
1325376012,BAT,3088,IMU_TEMP,0,CPU_TEMP,16,VDD_REF,3.312329
1325376072,BAT,3181,IMU_TEMP,24,CPU_TEMP,20,VDD_REF,3.314491
1325376132,BAT,3242,IMU_TEMP,26,CPU_TEMP,21,VDD_REF,3.300000
1325376192,BAT,3289,IMU_TEMP,27,CPU_TEMP,21,VDD_REF,3.300000
1325376252,BAT,3373,IMU_TEMP,29,CPU_TEMP,24,VDD_REF,3.300000
1325376312,BAT,3464,IMU_TEMP,29,CPU_TEMP,23,VDD_REF,3.300000
1325376372,BAT,3503,IMU_TEMP,30,CPU_TEMP,24,VDD_REF,3.300000
1325376432,BAT,3532,IMU_TEMP,30,CPU_TEMP,25,VDD_REF,3.300000
1325376492,BAT,3553,IMU_TEMP,31,CPU_TEMP,25,VDD_REF,3.300000
1325376552,BAT,3566,IMU_TEMP,31,CPU_TEMP,25,VDD_REF,3.300000
1325376612,BAT,3574,IMU_TEMP,32,CPU_TEMP,25,VDD_REF,3.300000
1325376672,BAT,3578,IMU_TEMP,32,CPU_TEMP,26,VDD_REF,3.300000
1325376732,BAT,3580,IMU_TEMP,32,CPU_TEMP,27,VDD_REF,3.300000
1325376792,BAT,3583,IMU_TEMP,33,CPU_TEMP,27,VDD_REF,3.300000
1325376852,BAT,3586,IMU_TEMP,33,CPU_TEMP,27,VDD_REF,3.300000
1325376912,BAT,3589,IMU_TEMP,33,CPU_TEMP,27,VDD_REF,3.300000
1325376972,BAT,3592,IMU_TEMP,33,CPU_TEMP,27,VDD_REF,3.300000
1325377032,BAT,3597,IMU_TEMP,34,CPU_TEMP,28,VDD_REF,3.300000
1325377092,BAT,3602,IMU_TEMP,34,CPU_TEMP,27,VDD_REF,3.300000
1325377152,BAT,3607,IMU_TEMP,34,CPU_TEMP,28,VDD_REF,3.300000
1325377212,BAT,3611,IMU_TEMP,34,CPU_TEMP,28,VDD_REF,3.300000
1325377272,BAT,3618,IMU_TEMP,34,CPU_TEMP,28,VDD_REF,3.300000
1325377332,BAT,3622,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325377392,BAT,3626,IMU_TEMP,35,CPU_TEMP,28,VDD_REF,3.300000
1325377452,BAT,3630,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325377512,BAT,3635,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325377572,BAT,3638,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325377632,BAT,3642,IMU_TEMP,35,CPU_TEMP,28,VDD_REF,3.300000
1325377692,BAT,3646,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325377752,BAT,3650,IMU_TEMP,35,CPU_TEMP,30,VDD_REF,3.300000
1325377812,BAT,3653,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325377872,BAT,3657,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325377932,BAT,3660,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325377992,BAT,3664,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325378052,BAT,3667,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378112,BAT,3669,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378172,BAT,3671,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325378232,BAT,3671,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378292,BAT,3674,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378352,BAT,3675,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325378412,BAT,3677,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378472,BAT,3680,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378532,BAT,3683,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325378592,BAT,3686,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378652,BAT,3689,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325378712,BAT,3691,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378772,BAT,3693,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325378832,BAT,3695,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378892,BAT,3697,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325378952,BAT,3700,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379011,BAT,3703,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379071,BAT,3707,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379131,BAT,3710,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379191,BAT,3713,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325379251,BAT,3716,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379311,BAT,3718,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379371,BAT,3722,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379431,BAT,3725,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379491,BAT,3727,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379551,BAT,3730,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379611,BAT,3733,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379671,BAT,3736,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379731,BAT,3739,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379791,BAT,3743,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325379851,BAT,3746,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325379911,BAT,3749,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325379971,BAT,3753,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380031,BAT,3757,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380091,BAT,3760,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380151,BAT,3764,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380211,BAT,3768,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380271,BAT,3772,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325380331,BAT,3777,IMU_TEMP,36,CPU_TEMP,31,VDD_REF,3.300000
1325380391,BAT,3782,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380451,BAT,3787,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380511,BAT,3792,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380571,BAT,3797,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325380631,BAT,3801,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380691,BAT,3807,IMU_TEMP,36,CPU_TEMP,28,VDD_REF,3.300000
1325380751,BAT,3813,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325380811,BAT,3819,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380871,BAT,3826,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325380931,BAT,3832,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325380991,BAT,3839,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325381051,BAT,3846,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325381111,BAT,3853,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325381171,BAT,3859,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325381231,BAT,3866,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325381291,BAT,3872,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325381351,BAT,3879,IMU_TEMP,36,CPU_TEMP,30,VDD_REF,3.300000
1325381410,BAT,3887,IMU_TEMP,36,CPU_TEMP,29,VDD_REF,3.300000
1325381470,BAT,3895,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325381530,BAT,3904,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325381590,BAT,3913,IMU_TEMP,35,CPU_TEMP,28,VDD_REF,3.300000
1325381650,BAT,3921,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325381710,BAT,3931,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325381770,BAT,3939,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325381830,BAT,3948,IMU_TEMP,35,CPU_TEMP,29,VDD_REF,3.300000
1325381890,BAT,3956,IMU_TEMP,35,CPU_TEMP,30,VDD_REF,3.300000
1325381950,BAT,3965,IMU_TEMP,35,CPU_TEMP,27,VDD_REF,3.300000
